CMT_Corner_ID,Street_Name1,Street_Name2,Borough,Community_District,Block,Lot,Complaint_ID,Complaint_Date,Temp_Repair_Feasible,Temp_Repair_Date,Temp_Repair_Type,Second_Temp_Repair_Needed,Date_Second_Temp_Repair,BulkComplaint
1090459,EAST 35 STREET,PARK AVENUE,MANHATTAN,106,864,41,DOT-519424-Y8Y1,09/24/2021,Yes,02/15/2022,Other,No,,No
1152870,SANDALWOOD DRIVE,WILLOWWOOD LANE,STATEN ISLAND,503,4500,283,DOT-498153-H5Y5,04/09/2021,Yes,05/12/2021,Other,Yes,12/20/2021,No
1087194,BEND,RIVER TERRACE,MANHATTAN,101,16,7516,311-15570487,08/18/2023,Yes,09/21/2023,Other,No,,No
1088902,12 AVENUE,WEST 47 STREET,MANHATTAN,104,1095,11,311-11425745,08/17/2022,Yes,08/29/2022,Other,No,,No
1150289,MILTON AVENUE,TYSENS LANE,STATEN ISLAND,503,4058,116,311-07590069,09/08/2021,No,,,No,,No
1094283,EAST 125 STREET,METRO NORTH RAILROAD,MANHATTAN,111,1750,34,311-14789442,06/02/2023,Yes,06/27/2023,Other,No,,No
1208504,92 STREET,160 AVENUE,QUEENS,410,14013,94,311-10372393,05/20/2022,No,,,No,,No
1115721,ATKINS AVENUE,COZINE AVENUE,BROOKLYN,305,4543,18,311-19461183,07/25/2024,Yes,10/29/2024,Other,No,,No
1105375,BUSHWICK AVENUE,GRAND STREET,BROOKLYN,301,3016,1,311-10844128,06/30/2022,Yes,08/03/2022,Other,No,,No
1120297,BEVERLEY ROAD,EAST 59 STREET,BROOKLYN,317,7906,140,DOT-658674-W6T1,07/22/2024,No,,,No,,No
1187724,EAST 174 STREET,GRAND CONCOURSE,BRONX,204,2823,46,Claremont Park Area (BULK COMPLAINT),04/18/2022,No,,,No,,Yes
1024940,80 STREET,ROOSEVELT AVENUE,QUEENS,404,1290,37,311-14831986,06/15/2023,No,,,No,,No
1096628,EAST 84 STREET,YORK AVENUE,MANHATTAN,108,1563,29,311-12186647,10/20/2022,Yes,11/28/2022,Other,No,10/26/2022,No
1099535,ELWOOD PLACE,HUNTER PLACE,STATEN ISLAND,501,132,427,DOT-458481-D3M2,05/22/2020,No,,,No,,No
1089384,EAST 28 STREET,PARK AVENUE SOUTH,MANHATTAN,105,858,7502,311-13898415,03/23/2023,Yes,04/18/2023,Other,No,,No
1001884,11 STREET,45 AVENUE,QUEENS,402,51,20,DOT-526203-T0X7,11/17/2021,No,,,No,,Yes
1012991,CITY LIMIT,PITMAN AVENUE,BRONX,212,5031,7,311-12709754,12/06/2022,Yes,12/30/2022,Other,No,,No
1145311,MADSEN AVENUE,RICHMOND VALLEY ROAD,STATEN ISLAND,503,7578,1,DOT-645915-W5F7,04/23/2024,No,,,No,,No
1054867,90 AVENUE,179 PLACE,QUEENS,412,9896,44,DOT-601148-R4B7,06/15/2023,No,,,No,,No
1096421,BROADWAY,THAYER STREET,MANHATTAN,112,2175,45,DOT Internal,01/03/2022,No,,,No,,No
1095651,BENNETT AVENUE,WEST 190 STREET,MANHATTAN,112,2180,7504,DOT-585869-Q4L8,03/20/2023,No,,,No,,No
1185117,12 STREET,30 AVENUE,QUEENS,401,506,1,311-10197643,05/06/2022,Yes,06/09/2022,Other,No,,No
1105635,TAYLOR STREET,WYTHE AVENUE,BROOKLYN,301,2171,7501,311-11019594,07/14/2022,Yes,07/28/2022,Other,No,,No
1182887,EAST MT EDEN AVENUE,TOPPING AVENUE,BRONX,204,2790,3,Claremont Park Area (BULK COMPLAINT),04/18/2022,No,,,No,,Yes
1118286,EASTERN PARKWAY,ROCHESTER AVENUE,BROOKLYN,308,1397,44,DOT-521228-T8W3,10/07/2021,Yes,11/29/2021,Other,No,,Yes
1108666,7 AVENUE,ST JOHNS PLACE,BROOKLYN,306,945,48,311-03028232,07/01/2020,No,,,No,,No
1118678,EAST DRIVE,OCEAN AVENUE,BROOKLYN,314,5026,51,DOT-528348-H4T1,12/08/2021,Yes,01/13/2022,Other,No,,No
1096531,1 AVENUE,EAST 92 STREET,MANHATTAN,108,1571,49,311-00584329,09/08/2019,Yes,09/26/2019,Other,No,,
1008029,CLAY AVENUE,EAST 173 STREET,BRONX,204,2889,1,Claremont Park Area (BULK COMPLAINT),04/18/2022,No,,,No,,Yes
1007954,COLLEGE AVENUE,EAST 171 STREET,BRONX,204,2787,1,Claremont Park Area (BULK COMPLAINT),04/18/2022,No,,,No,,Yes
1108225,LEFFERTS PLACE,ST JAMES PLACE,BROOKLYN,302,2018,12,DOT-645856-F7M7,04/23/2024,No,,,No,,No
1072922,36 AVENUE,237 STREET,QUEENS,411,8043,36,311-04469233,11/01/2020,Yes,12/14/2020,Other,No,,No
1118279,EASTERN PARKWAY,UTICA AVENUE,BROOKLYN,308,1397,5,DOT-521228-T8W3,10/07/2021,Yes,01/13/2022,Other,No,,Yes
1183624,EAST MT EDEN AVENUE,SHERIDAN AVENUE,BRONX,204,2823,1,Claremont Park Area (BULK COMPLAINT),04/18/2022,No,,,No,,Yes
1131650,65 STREET,WEST 3 STREET,BROOKLYN,311,6581,15,311-20719624,11/07/2024,No,,,No,,No
1118695,NOSTRAND AVENUE,PARKSIDE AVENUE,BROOKLYN,309,4827,1,311-05963262,04/14/2021,Yes,05/27/2021,Other,No,,No
1072977,39 AVENUE,239 STREET,QUEENS,411,8094,39,311-08795450,12/22/2021,No,,,No,,No
1063683,23 AVENUE,LEE STREET,QUEENS,407,4635,30,311-07668611,09/15/2021,No,,,No,,No
1040589,20 ROAD,SHORE BOULEVARD,QUEENS,401,894,101,311-07879380,10/02/2021,Yes,11/23/2021,Other,No,,No
2000556,165 STREET,NORTHERN BOULEVARD,QUEENS,407,5396,21,DOT-562121-Z6X0,08/22/2022,No,,,No,,No
1026702,59 AVENUE,QUEENS BOULEVARD,QUEENS,404,1861,10,311-20427029,10/14/2024,Yes,10/22/2024,Other,No,,No
2000340,MONSEY PLACE,RICHMOND AVENUE,STATEN ISLAND,501,1477,9,DOT-528656-W2Z6,12/11/2021,No,,,No,,No
1126550,CONEY ISLAND AVENUE,PARKVILLE AVENUE,BROOKLYN,314,5429,16,311-15842029,09/11/2023,Yes,10/23/2023,Other,No,,No
1157521,MAINE AVENUE,WOOLLEY AVENUE,STATEN ISLAND,501,414,15,311-08354609,11/10/2021,Yes,12/23/2021,Other,No,,No
1087982,10 AVENUE,WEST 50 STREET,MANHATTAN,104,1059,61,311-05985180,04/16/2021,Yes,05/17/2021,Other,No,,No
1191012,BAYCHESTER AVENUE,BURKE AVENUE,BRONX,212,5141,150,DOT-564515-L5K3,09/09/2022,No,,,No,,No
1370428,EAST MT EDEN AVENUE,SELWYN AVENUE,BRONX,204,2823,1,Claremont Park Area (BULK COMPLAINT),04/18/2022,No,,,No,,Yes
2000678,48 STREET,NORTHERN BOULEVARD,QUEENS,401,120,12,DOT-573602-Y2J0,11/21/2022,No,,,No,,No
1085256,MAC DOUGAL STREET,WEST 3 STREET,MANHATTAN,102,540,14,DOT Internal,06/24/2021,Yes,08/06/2021,Other,No,,No
1088354,BROADWAY,WEST 60 STREET,MANHATTAN,107,1113,7502,311-14819094,06/14/2023,No,,,No,,No
1369688,EAST 170 STREET,FINDLAY AVENUE,BRONX,204,2782,35,Claremont Park Area (BULK COMPLAINT),04/18/2022,No,,,No,,Yes
1060393,23 AVENUE,149 STREET,QUEENS,407,4657,35,311-17897006,03/11/2024,No,,,No,,No
1158961,HILLMAN AVENUE,LEGGETT PLACE,STATEN ISLAND,502,1581,36,311-01486538,12/28/2019,Yes,01/29/2020,,No,,No
1135807,BAY 43 STREET,CROPSEY AVENUE,BROOKLYN,313,6933,55,311-16545533,11/10/2023,Yes,11/30/2023,Asphalt Ramp,No,,No
1008009,EAST 173 STREET,MONROE AVENUE,BRONX,204,2791,30,Claremont Park Area (BULK COMPLAINT),04/18/2022,No,,,No,,Yes
1090712,2 AVENUE,EAST 23 STREET,MANHATTAN,106,929,1,311-15974698,09/22/2023,No,,,No,,No
1097366,BATTERY PLACE,GREENWICH STREET,MANHATTAN,101,3,1,311-07493918,09/02/2021,No,,,No,,No
1015465,STORY AVENUE,WHITE PLAINS ROAD,BRONX,209,3673,1,311-20130553,09/19/2024,Yes,10/09/2024,Other,No,,No
1088959,7 AVENUE,WEST 57 STREET,MANHATTAN,105,1029,27,DOT-449905-C1J0,02/03/2020,No,,,No,,No
1140383,AVENUE Y,OCEAN PARKWAY,BROOKLYN,313,7201,93,DOT-389364-S7G5,09/11/2018,No,,,No,,No
1096916,EAST 60 STREET,LEXINGTON AVENUE,MANHATTAN,108,1395,20,311-14359035,05/04/2023,Yes,06/08/2023,Other,No,,No
1162229,CLOVE ROAD,FINGERBOARD ROAD,STATEN ISLAND,502,3209,19,311-02516206,05/19/2020,Yes,07/06/2020,Other,No,,No
1035867,JUNO STREET,SELFRIDGE STREET,QUEENS,406,3183,14,DOT-465041-S7K7,07/21/2020,No,,,No,,No
1175129,5 STREET,48 AVENUE,QUEENS,402,18,1,311-14727721,06/06/2023,Yes,07/13/2023,Other,No,,No
1096756,1 AVENUE,EAST 71 STREET,MANHATTAN,108,1465,1,311-15086536,07/07/2023,Yes,08/02/2023,Other,No,,No
1086912,VESTRY STREET,WASHINGTON STREET,MANHATTAN,101,223,21,311-10475117,05/30/2022,Yes,03/15/2023,Asphalt Ramp,No,,No
1006129,EAST 161 STREET,NYCTA SUBWAY,BRONX,204,2484,5,DOT-455560-T4Y6,03/19/2020,Yes,05/04/2020,Other,No,,No
1091592,WEST 65 STREET,WEST END AVENUE,MANHATTAN,107,1171,60,DOT-671828-J8M2,10/25/2024,No,,,No,,No
1037727,51 AVENUE,VERNON BOULEVARD,QUEENS,402,34,46,DOT-456762-H8B2,04/21/2020,Yes,05/07/2020,Other,No,,No
1090628,1 AVENUE,FDR DRIVE EXIT 9 NORTHBOUND,MANHATTAN,106,1353,1,311-20719089,11/07/2024,Yes,11/18/2024,Other,No,,No
1012042,EAST 235 STREET,KEPLER AVENUE,BRONX,212,3370,36,311-09893011,04/06/2022,No,,,No,,No
1139777,CLASSON AVENUE,EASTERN PARKWAY,BROOKLYN,308,1185,1,DOT-521228-T8W3,10/07/2021,No,,,No,,Yes
1000968,11 STREET,46 AVENUE,QUEENS,402,48,25,DOT-526203-T0X7,11/17/2021,No,,,No,,Yes
1136794,BAY 10 STREET,CROPSEY AVENUE,BROOKLYN,311,6460,47,311-04833581,12/10/2020,Yes,01/13/2021,Other,No,,No
1147167,KOCH BOULEVARD,RICHMOND AVENUE,STATEN ISLAND,503,5340,1,DOT-522879-C8D6,10/19/2021,No,,,No,,No
1142003,GILES PLACE,SEDGWICK AVENUE,BRONX,208,3255,1,DOT-465791-B4J9,07/28/2020,No,,,No,,No
1133524,EAST 12 STREET,WILLIAMS COURT,BROOKLYN,315,7456,6,311-05023618,01/01/2021,Yes,01/22/2021,Other,No,,No
1118757,ALBANY AVENUE,MAPLE STREET,BROOKLYN,309,4795,1,311-06181385,05/06/2021,Yes,06/08/2021,Other,No,,No
1359999,24 AVENUE,BELL BOULEVARD,QUEENS,407,6001,55,DOT Internal,12/12/2019,Yes,01/13/2020,Other,No,,No
1008012,EAST 173 STREET,MORRIS AVENUE,BRONX,204,2794,35,Claremont Park Area (BULK COMPLAINT),04/18/2022,No,,,No,,Yes
1011343,ALBANY CRESCENT,BEND,BRONX,208,3256,176,DOT-536118-X6C3,03/02/2022,Yes,03/22/2022,Asphalt Ramp,No,,No
1150160,ISERNIA AVENUE,MILTON AVENUE,STATEN ISLAND,503,4058,98,311-06154196,05/03/2021,No,,,No,,No
1200669,WEST 31 STREET,LINCOLN TUNNEL APPROACH,MANHATTAN,104,728,1,DOT-522898-X2H9,10/19/2021,No,,,No,,No
1041529,82 AVENUE,138 STREET,QUEENS,408,9672,201,311-13103790,01/11/2023,No,,,No,,No
1175180,FLATBUSH AVENUE,SCHERMERHORN STREET,BROOKLYN,302,174,9,DOT-534564-R2D6,02/16/2022,No,,,No,,No
1022708,EAST 150 STREET,FOX STREET,BRONX,202,2674,8,DOT-452169-J1F0,02/21/2020,No,,,No,,No
1094972,1 AVENUE,EAST 101 STREET,MANHATTAN,111,1673,6,311-13614979,02/27/2023,Yes,03/21/2023,Other,No,,No
1122000,AVENUE M,EAST 84 STREET,BROOKLYN,318,8063,7,311-12494601,11/16/2022,No,,,No,,No
1150536,MALONE AVENUE,SOUTH RAILROAD AVENUE,STATEN ISLAND,503,4707,33,311-18285120,04/16/2024,No,,Other,No,,No
1099505,DELAFIELD AVENUE,WALBROOKE AVENUE,STATEN ISLAND,501,132,123,DOT-577793-P2G6,01/10/2023,No,,,No,,No
1127513,5 AVENUE,30 STREET,BROOKLYN,307,902,1,DOT-561443-Z9Q9,08/17/2022,No,,,No,,Yes
1162585,PORT RICHMOND AVENUE,HOMESTEAD AVENUE,STATEN ISLAND,501,1047,4,311-12796382,12/13/2022,Yes,01/09/2023,Other,No,,No
1083846,99 STREET,163 AVENUE,QUEENS,410,14242,43,311-20231285,09/27/2024,No,,,No,,No
1172723,STEPNEY STREET,TURF ROAD,STATEN ISLAND,502,2398,125,DOT-591490-G1J6,04/19/2023,No,,,No,,No
1089320,BROADWAY,WEST 27 STREET,MANHATTAN,105,828,41,DOT-659032-F1B1,07/24/2024,No,,,No,,No
1181157,EAST 171 STREET,TELLER AVENUE,BRONX,204,2788,1,Claremont Park Area (BULK COMPLAINT),04/18/2022,No,,,No,,Yes
1188913,BEND,EAST MT EDEN AVENUE,BRONX,204,2792,1,Claremont Park Area (BULK COMPLAINT),04/18/2022,No,,,No,,Yes
1094066,EAST 110 STREET,FRAWLEY CIRCLE,MANHATTAN,111,1616,1,311-18693221,05/23/2024,No,,,No,,No
1185783,RFK BRIDGE ENTRANCE RAMP,BRUCKNER EXPRESSWAY EXIT 47 WB,BRONX,201,2569,1,DOT Internal,02/24/2022,Yes,02/24/2022,Other,No,,No
1106793,BQE EXIT 29 WESTBOUND,BROOKLYN QUEENS EXPRESSWAY,BROOKLYN,302,2025,1,311-01881183,02/20/2020,Yes,03/18/2020,Other,No,,No
1084358,BLEECKER STREET,WEST 11 STREET,MANHATTAN,102,623,2,311-19178627,07/01/2024,Yes,08/08/2024,Other,No,,No
1088119,WEST 36 STREET,LINCOLN TUNNEL APPROACH,MANHATTAN,104,734,18,311-19354531,07/16/2024,No,,,No,,No
1005565,AVENUE ST JOHN,SOUTHERN BOULEVARD,BRONX,202,2683,132,DOT-443930-L0N5,12/17/2019,Yes,01/31/2020,,No,,No
1085299,MAC DOUGAL STREET,WASHINGTON SQUARE SOUTH,MANHATTAN,102,541,1,DOT-508976-R7K0,07/01/2021,Yes,07/20/2021,Other,No,,Yes
2001129,CHESTER COURT,DEAD END,BROOKLYN,309,1117,1,311-18513641,05/07/2024,No,,Other,No,,No
1090164,3 AVENUE,EAST 52 STREET,MANHATTAN,106,1307,7501,311-15478598,08/09/2023,No,,,No,,No
1160560,CARNEGIE AVENUE,RICHMOND AVENUE,STATEN ISLAND,502,2153,135,311-08343440,11/09/2021,Yes,12/20/2021,Other,No,,No
1024932,37 AVENUE,82 STREET,QUEENS,403,1281,38,DOT-672311-W3W4,10/29/2024,No,,,No,,No
1018265,HARDING AVENUE,PENNYFIELD AVENUE,BRONX,210,5520,13,DOT-539465-T9Y7,03/29/2022,No,,,No,,No
1151210,LACONIA AVENUE,REID AVENUE,STATEN ISLAND,502,3351,38,311-01961650,03/03/2020,No,,,No,,No
1134663,AVENUE Z,OCEAN PARKWAY,BROOKLYN,313,7239,1,DOT-456805-M7Z5,04/22/2020,Yes,05/11/2020,Other,No,,No
1000560,BEND,PIKE STREET,MANHATTAN,103,283,43,311-18273899,04/15/2024,Yes,04/29/2024,Other,No,,No
1108801,7 AVENUE,UNION STREET,BROOKLYN,306,954,46,DOT Internal,11/12/2019,No,,,No,,Yes
1118551,LEFFERTS AVENUE,NOSTRAND AVENUE,BROOKLYN,309,1330,3,DOT-543342-H9G8,04/25/2022,Yes,05/27/2022,Other,No,,No
1192728,61 STREET,63 STREET,QUEENS,402,2322,1,311-18365955,04/23/2024,No,,Other,No,,No
1028428,JUNCTION BOULEVARD,NYCTA SUBWAY,QUEENS,403,1605,72,311-07720475,09/19/2021,Yes,11/03/2021,Other,No,,No
2000897,MORTON STREET,WYTHE AVENUE,BROOKLYN,301,2165,7503,311-14170379,04/17/2023,No,,,No,,No
1037768,50 AVENUE,VERNON BOULEVARD,QUEENS,402,42,1,311-13975109,03/29/2023,Yes,04/13/2023,Other,No,,No
1141997,MDE SB EN VAN CORTLANDT PRK S,PUTNAM AVENUE WEST,BRONX,208,3271,100,DOT-498947-Q9Q2,04/15/2021,No,,,No,,No
1090349,1 AVENUE,EAST 36 STREET,MANHATTAN,106,968,7501,311-00323325,08/07/2019,Yes,08/21/2019,Other,No,,Yes
1112297,MADISON STREET,PATCHEN AVENUE,BROOKLYN,303,1642,48,311-19151008,06/29/2024,No,,,No,,No
1089700,EAST 37 STREET,MADISON AVENUE,MANHATTAN,106,866,64,311-05251701,01/27/2021,Yes,02/25/2021,Other,No,,No
1094932,5 AVENUE,EAST 108 STREET,MANHATTAN,164,1111,1,311-21190810,12/16/2024,No,,,No,,No
1155685,EYLANDT STREET,HAROLD AVENUE,STATEN ISLAND,503,5398,1,311-21912706,02/11/2025,No,,,No,,No
1083323,103 STREET,EAST 8 ROAD,QUEENS,414,15464,6,DOT-512036-K2T2,07/27/2021,No,,,No,,No
1106014,LEE AVENUE,WILSON STREET,BROOKLYN,301,2182,7501,311-07332757,08/18/2021,No,,,No,,No
1129459,16 AVENUE,46 STREET,BROOKLYN,312,5436,7504,311-20896960,11/21/2024,Yes,12/31/2024,Other,No,,No
1106230,FLUSHING AVENUE,SPENCER STREET,BROOKLYN,303,1715,7505,311-15133162,07/11/2023,Yes,08/18/2023,Other,No,,No
1083289,101 STREET,CHANNEL ROAD,QUEENS,414,15477,46,DOT-511146-M2D7,07/19/2021,No,,,No,,No
1052530,LINDEN BOULEVARD,NEWBURG STREET,QUEENS,412,10315,115,311-12274777,10/28/2022,Yes,11/29/2022,Other,No,,No
1098331,MURDOCK PLACE,RENFREW PLACE,STATEN ISLAND,501,1146,18,311-04547373,11/09/2020,Yes,12/02/2020,Other,No,,No
1138984,3 AVENUE,85 STREET,BROOKLYN,310,6034,7,DOT-589466-R0Z9,04/11/2023,No,,,No,,No
1071261,35 AVENUE,BELL BOULEVARD,QUEENS,411,6169,6,DOT-671890-D6K7,10/25/2024,No,,,No,,No
1133407,CORBIN PLACE,ORIENTAL BOULEVARD,BROOKLYN,313,8724,146,DOT-570688-Z9K5,10/27/2022,Yes,12/05/2022,Asphalt Ramp,No,,No
1108231,CAMBRIDGE PLACE,FULTON STREET,BROOKLYN,302,2014,17,DOT-620014-C0V7,10/12/2023,No,,,No,,No
1107192,JORALEMON STREET,WILLOW PLACE,BROOKLYN,302,259,32,1-1-1717718341,05/22/2019,Yes,07/30/2019,Other,No,,Yes
1060887,39 AVENUE,84 ROAD,QUEENS,407,4975,1,311-13866066,03/21/2023,Yes,04/13/2023,Other,No,,No
1093273,EAST 78 STREET,LEXINGTON AVENUE,MANHATTAN,108,1413,20,311-06042097,04/22/2021,Yes,05/17/2021,Other,No,,No
1029847,67 DRIVE,80 STREET,QUEENS,405,3781,43,DOT-573973-Z6J4,11/23/2022,Yes,12/07/2022,Other,No,,No
1140895,37 AVENUE,72 STREET,QUEENS,403,1282,185,311-09936535,04/11/2022,Yes,05/24/2022,Other,No,,No
1158192,ASHLAND AVENUE,MINTURN AVENUE,STATEN ISLAND,503,6947,4,311-14091798,04/10/2023,No,,,No,,No
1135307,KINGS HIGHWAY,WEST 5 STREET,BROOKLYN,311,6652,7501,DOT-557785-R2F5,07/27/2022,Yes,08/09/2022,Other,No,,No
1040337,20 AVENUE,38 STREET,QUEENS,401,811,1,311-11978268,10/03/2022,Yes,10/27/2022,Other,No,,No
1085255,MAC DOUGAL STREET,WEST 3 STREET,MANHATTAN,102,541,1,DOT-498383-Y3S1,04/12/2021,Yes,04/28/2021,Other,No,,No
1104223,BEDFORD AVENUE,NORTH 7 STREET,BROOKLYN,301,2319,124,DOT-454507-Y8W8,03/10/2020,Yes,06/02/2020,Other,No,,No
1054125,119 AVENUE,219 STREET,QUEENS,413,12779,19,311-22043272,02/24/2025,No,,,No,,No
1043170,91 STREET,JAMAICA AVENUE,QUEENS,409,8869,28,DOT-455563-Y0Y2,03/19/2020,No,,,No,,No
1107197,JORALEMON STREET,WILLOW PLACE,BROOKLYN,302,260,23,1-1-1717718341,05/22/2019,Yes,07/30/2019,Other,No,,Yes
1007998,EAST 174 STREET,SELWYN AVENUE,BRONX,204,2823,46,Claremont Park Area (BULK COMPLAINT),04/18/2022,No,,,No,,Yes
1069088,73 AVENUE,150 STREET,QUEENS,408,6703,2,DOT-669418-S6V8,10/08/2024,Yes,10/21/2024,Other,No,,No
1085590,BOWERY,CANAL STREET,MANHATTAN,103,303,6,DOT-678174-C7V7,12/13/2024,Yes,02/05/2025,Other,No,,Yes
1092379,BROADWAY,WEST 131 STREET,MANHATTAN,109,1984,1,311-14166508,04/17/2023,Yes,04/28/2023,Other,No,,No
1073039,35 AVENUE,DOUGLASTON PARKWAY,QUEENS,411,8041,55,DOT-500084-N2R9,04/22/2021,Yes,05/12/2021,Other,No,,No
1138674,4 AVENUE,89 STREET,BROOKLYN,310,6066,10,DOT-572273-K5M1,11/09/2022,Yes,03/08/2023,Other,No,,No
1130982,EAST 19 STREET,KINGS HIGHWAY,BROOKLYN,315,6781,18,311-09966085,04/13/2022,Yes,05/24/2022,Other,No,,No
1060843,38 AVENUE,138 STREET,QUEENS,407,4978,15,311-06667318,06/20/2021,Yes,08/04/2021,Other,No,,No
1083740,101 AVENUE,109 STREET,QUEENS,409,9426,3,DOT-502834-B6F4,05/16/2021,No,,,No,,No
1174905,BEACH 90 STREET,SHORE FRONT PARKWAY,QUEENS,414,16131,1,311-16831605,12/05/2023,Yes,12/13/2023,Other,No,,No
1087452,BROADWAY,FRANKLIN STREET,MANHATTAN,101,174,7505,311-11914156,09/27/2022,Yes,10/24/2022,Asphalt Ramp,No,,No
1172433,LOIS LANE,SOUTH AVENUE,STATEN ISLAND,502,2162,1,311-10225731,05/09/2022,No,,,No,,No
1112468,HALSEY STREET,MALCOLM X BOULEVARD,BROOKLYN,303,1666,41,DOT Internal,11/12/2019,Yes,11/14/2019,Other,No,,Yes
1128660,14 AVENUE,43 STREET,BROOKLYN,312,5606,10,311-04943049,12/22/2020,Yes,01/22/2021,Other,No,,No
1370040,BEND,NASSAU STREET,MANHATTAN,101,46,9,DOT-520664-H4H0,10/04/2021,Yes,11/23/2021,Other,No,,No
1072967,BAY STREET,DOUGLASTON PARKWAY,QUEENS,411,8093,14,311-08759142,12/18/2021,Yes,01/18/2022,Other,No,,No
1018691,BEND,SPENCER DRIVE,BRONX,210,5409,1745,311-01707566,01/27/2020,Yes,02/21/2020,Other,No,,No
1145078,3 AVENUE,45 STREET,BROOKLYN,307,745,42,DOT-591200-V8W3,04/18/2023,No,,,No,,No
1087607,FDR DRIVE EXIT 2 NORTHBOUND,DOVER STREET,MANHATTAN,101,106,22,DOT-595462-L2Q1,07/21/2023,Yes,09/01/2023,Other,No,,No
1007926,EAST MT EDEN AVENUE,WALTON AVENUE,BRONX,204,2845,40,Claremont Park Area (BULK COMPLAINT),04/18/2022,No,,,No,,Yes
1000809,38 AVENUE,DOUGLASTON PARKWAY,QUEENS,411,8058,10,311-09091763,01/20/2022,Yes,03/01/2022,Other,No,,No
1098187,RICHMOND TERRACE,SIMONSON AVENUE,STATEN ISLAND,501,1160,54,311-20364778,10/09/2024,No,,,No,,No
1087732,PEARL STREET,PINE STREET,MANHATTAN,101,39,12,311-14352445,05/04/2023,Yes,05/11/2023,Other,No,,No
1131097,AVENUE R,EAST 22 STREET,BROOKLYN,315,6804,45,DOT-600022-F2Y5,06/09/2023,Yes,06/13/2023,Other,No,,No
1090672,1 AVENUE,EAST 28 STREET,MANHATTAN,106,962,100,311-10123045,04/29/2022,No,,,No,,No
1121229,FOSTER AVENUE,NOSTRAND AVENUE,BROOKLYN,314,4995,26,311-01987615,03/06/2020,Yes,03/19/2020,Other,No,,No
1112037,LEXINGTON AVENUE,MARCUS GARVEY BOULEVARD,BROOKLYN,303,1806,38,311-02873994,06/21/2020,Yes,07/06/2020,Other,No,,No
1060923,BARCLAY AVENUE,KISSENA BOULEVARD,QUEENS,407,5043,32,DOT-587084-K0K2,03/25/2023,No,,,No,,No
1124210,EAST 51 STREET,FILLMORE AVENUE,BROOKLYN,318,8512,38,311-15497417,08/12/2023,No,,,No,,No
1091940,COLUMBUS AVENUE,WEST 91 STREET,MANHATTAN,107,1205,1,DOT-667665-L1P5,09/26/2024,Yes,11/25/2024,Other,No,,No
1096877,2 AVENUE,EAST 62 STREET,MANHATTAN,108,1416,28,311-07919688,10/06/2021,Yes,12/17/2021,Other,No,,No
1094318,EAST 121 STREET,MADISON AVENUE,MANHATTAN,111,1747,1,311-19372620,07/17/2024,Yes,07/29/2024,Other,No,,No
1133382,ORIENTAL BOULEVARD,WEST END AVENUE,BROOKLYN,315,8719,38,311-13380502,02/05/2023,Yes,02/15/2023,Other,No,,No
1112432,BAINBRIDGE STREET,MALCOLM X BOULEVARD,BROOKLYN,303,1681,54,DOT Internal,11/12/2019,Yes,11/14/2019,Other,No,,Yes
1096721,1 AVENUE,EAST 77 STREET,MANHATTAN,108,1451,30,311-18711728,05/24/2024,Yes,06/04/2024,Other,No,,No
1087440,BROADWAY,THOMAS STREET,MANHATTAN,101,151,28,311-12090610,10/12/2022,No,,,No,,No
1067902,JEWEL AVENUE,UTOPIA PARKWAY,QUEENS,408,7130,39,311-20143721,09/20/2024,No,,,No,,No
1188474,EAST 174 STREET,TOPPING AVENUE,BRONX,204,2791,44,Claremont Park Area (BULK COMPLAINT),04/18/2022,No,,,No,,Yes
1097109,EAST 62 STREET,MADISON AVENUE,MANHATTAN,108,1377,21,311-15503772,08/12/2023,Yes,09/19/2023,Other,No,,No
1125871,GREENWOOD AVENUE,SHERMAN STREET,BROOKLYN,307,5279,1,311-14200343,04/20/2023,No,,,No,,No
1129295,13 AVENUE,49 STREET,BROOKLYN,312,5642,9,DOT-637157-C1J4,02/22/2024,Yes,03/15/2024,Other,No,,No
1095762,BROADWAY,WEST 166 STREET,MANHATTAN,112,2124,65,DOT-561446-B6T7,08/18/2022,Yes,12/02/2022,Asphalt Ramp,No,,Yes
1150173,FINLEY AVENUE,TYSENS LANE,STATEN ISLAND,503,4073,69,311-19968424,09/07/2024,Yes,09/23/2024,Other,No,,No
1137291,15 AVENUE,83 STREET,BROOKLYN,311,6311,6,311-12007731,10/05/2022,Yes,11/16/2022,Other,No,,No
1160241,LORING AVENUE,MC ARTHUR AVENUE,STATEN ISLAND,503,5680,242,311-06438512,05/31/2021,Yes,06/17/2021,Other,No,,No
1129303,14 AVENUE,45 STREET,BROOKLYN,312,5618,10,311-09542116,03/03/2022,Yes,03/18/2022,Other,No,,No
1020431,TIEMANN AVENUE,WARING AVENUE,BRONX,211,4489,5,311-18167212,04/05/2024,No,,,No,,No
1174380,AMBOY ROAD,OAKLEY PLACE,STATEN ISLAND,502,4193,27,DOT-655475-L8D5,06/26/2024,No,,,No,,No
1185552,EAST 170 STREET,GRANT AVENUE,BRONX,204,2817,2,Claremont Park Area (BULK COMPLAINT),04/18/2022,No,,,No,,Yes
1024317,EAST MT EDEN AVENUE,SELWYN AVENUE,BRONX,204,2824,5,Claremont Park Area (BULK COMPLAINT),04/18/2022,No,,,No,,Yes
